ListedCoID,ShortName,year,Lng,Lat
101704,深发展A,2000,114.11573928,22.54239728
101704,深发展A,2001,114.10773682,22.54068139
101704,深发展A,2002,114.10773682,22.54068139
101704,深发展A,2003,114.12525819,22.53967265
101704,深发展A,2004,114.10773682,22.54068139
101704,深发展A,2005,114.10773682,22.54068139
101704,深发展A,2006,114.10773682,22.54068139
101704,深发展A,2007,114.10773682,22.54068139
101704,深发展A,2008,114.10773682,22.54068139
101704,深发展A,2009,114.10773682,22.54068139
101704,深发展A,2010,114.10773682,22.54068139
101704,深发展A,2011,114.10773682,22.54068139
101704,平安银行,2012,114.10773682,22.54068139
101704,平安银行,2013,114.10773682,22.54068139
101704,平安银行,2014,114.10773682,22.54068139
101704,平安银行,2015,114.10773682,22.54068139
101704,平安银行,2016,114.10773682,22.54068139
101704,平安银行,2017,114.10773682,22.54068139
101704,平安银行,2018,114.10796582,22.54057839
101704,平安银行,2019,114.10774,22.54068
101704,平安银行,2020,114.107740,22.540680
101704,平安银行,2021,,
101775,深万科A,2000,114.12815769,22.57170221
101775,深万科A,2001,114.0625802971,22.5682651054
101775,万科A,2002,114.0625802971,22.5682651054
101775,万科A,2003,114.0625802971,22.5682651054
101775,万科A,2004,114.0625802971,22.5682651054
101775,G 万科A,2005,114.0625802971,22.5682651054
101775,万科A,2006,114.0625802971,22.5682651054
101775,万科A,2007,114.0625802971,22.5682651054
101775,万科A,2008,114.0625802971,22.5682651054
101775,万科A,2009,114.3029745306,22.5968412369
101775,万科A,2010,114.3029745306,22.5968412369
101775,万科A,2011,114.3029745306,22.5968412369
101775,万科A,2012,114.3029745306,22.5968412369
101775,万科A,2013,114.3029745306,22.5968412369
101775,万科A,2014,114.3029745306,22.5968412369
101775,万科A,2015,114.3029745306,22.5968412369
101775,万科A,2016,114.3035755306,22.5970112369
101775,万科A,2017,114.3029745306,22.5968412369
101775,万科A,2018,114.3029745306,22.5968412369
101775,万科A,2019,114.305981,22.596304
101775,万科A,2020,114.302979,22.596869
101775,万科A,2021,,
101776,ST 金田A,2000,114.11521028,22.53883528
101776,PT 金田A,2001,114.11521028,22.53883528
102294,ST 深安达,2000,113.91306135,22.48223764
102294,北大高科,2001,113.92060335,22.48639153
102294,北大高科,2002,113.9436978672,22.5434181555
102294,北大高科,2003,113.9436978672,22.5434181555
102294,北大高科,2004,113.9436978672,22.5434181555
102294,国农科技,2005,113.9436978672,22.5434181555
102294,*ST 国农,2006,114.0476692495,22.550876387
102294,ST 国农,2007,114.0476692495,22.550876387
102294,ST 国农,2008,114.0476692495,22.550876387
102294,*ST 国农,2009,114.0476692495,22.550876387
102294,*ST 国农,2010,114.0476692495,22.550876387
102294,国农科技,2011,114.0476692495,22.550876387
102294,国农科技,2012,114.0476692495,22.550876387
102294,国农科技,2013,114.0476692495,22.550876387
102294,国农科技,2014,114.0476692495,22.550876387
102294,国农科技,2015,113.9409504527,22.5113086792
102294,国农科技,2016,113.9409504527,22.5113086792
102294,国农科技,2017,113.9409504527,22.5113086792
102294,国农科技,2018,113.9409504527,22.5113086792
102294,国农科技,2019,114.059891,22.570686
102294,国华网安,2020,114.059891,22.570686
102294,国华网安,2021,,
102295,世纪星源,2000,114.11909028,22.53841528
102295,世纪星源,2001,114.11909028,22.53841528
102295,世纪星源,2002,114.11909028,22.53841528
102295,ST 星源,2003,114.11909028,22.53841528
102295,ST 星源,2004,114.11909028,22.53841528
102295,ST 星源,2005,114.11909028,22.53841528
102295,ST 星源,2006,114.11909028,22.53841528
102295,ST 星源,2007,114.11909028,22.53841528
102295,世纪星源,2008,114.11909028,22.53841528
102295,世纪星源,2009,114.11909028,22.53841528
102295,世纪星源,2010,114.11909028,22.53841528
102295,世纪星源,2011,114.11909028,22.53841528
102295,世纪星源,2012,114.11909028,22.53841528
102295,世纪星源,2013,114.11909028,22.53841528
102295,世纪星源,2014,114.11909028,22.53841528
102295,世纪星源,2015,114.11909028,22.53841528
102295,世纪星源,2016,114.11909028,22.53841428
102295,世纪星源,2017,114.12817819,22.54432265
102295,世纪星源,2018,114.12817819,22.54432265
102295,世纪星源,2019,114.1282,22.54434
102295,世纪星源,2020,114.128189,22.544228
102295,ST 星源,2021,,
102296,深振业A,2000,114.11141682,22.54403139
102296,深振业A,2001,114.11141682,22.54403139
102296,深振业A,2002,114.11141682,22.54403139
102296,深振业A,2003,114.11141682,22.54403139
102296,深振业A,2004,114.11141682,22.54403139
102296,G 深振业,2005,114.11136682,22.54396139
102296,深振业A,2006,114.11136682,22.54396139
102296,深振业A,2007,114.11136682,22.54396139
102296,深振业A,2008,114.11136682,22.54396139
102296,深振业A,2009,114.11136682,22.54396139
102296,深振业A,2010,114.11136682,22.54396139
102296,深振业A,2011,114.11136682,22.54396139
102296,深振业A,2012,114.11136682,22.54396139
102296,深振业A,2013,114.11136682,22.54396139
102296,深振业A,2014,114.11136682,22.54396139
102296,深振业A,2015,114.11136682,22.54396139
102296,深圳业A,2016,114.11136682,22.54396139
102296,深振业A,2017,114.11136682,22.54396139
102296,深振业A,2018,113.952116546,22.5352932498
102296,深振业A,2019,113.952162,22.53533
102296,深振业A,2020,113.952162,22.535330
102296,深振业A,2021,,
102313,深达声A,2000,114.0871144392,22.5427995234
102313,ST 达声,2001,114.0871144392,22.5427995234
102313,深达声A,2002,114.0869444392,22.5437295234
102313,深达声A,2003,114.0869444392,22.5437295234
102313,深达声A,2004,114.0869444392,22.5437295234
102313,深达声A,2005,114.0869444392,22.5437295234
102313,深达声A,2006,114.0869444392,22.5437295234
102313,ST 达声A,2007,114.0869444392,22.5437295234
102313,ST 达声A,2008,114.0869444392,22.5437295234
102313,ST 零七A,2009,114.0869444392,22.5437295234
102313,ST 零七A,2010,114.0869444392,22.5437295234
102313,ST 零七A,2011,114.0869444392,22.5437295234
102313,零七股份,2012,114.0869444392,22.5437295234
102313,零七股份,2013,114.0869444392,22.5437295234
102313,零七股份,2014,114.0870744392,22.5436195234
102313,全新好,2015,114.0870744392,22.5436195234
102313,全新好,2016,114.0870744392,22.5436195234
102313,全新好,2017,114.0615602971,22.5710551054
102313,全新好,2018,114.0613452971,22.5709591054
102313,全新好,2019,114.061329,22.571239
102313,全新好,2020,114.061455,22.571056
102313,*ST 全新,2021,,
102314,亿安科技,2000,114.11798028,22.54099528
102314,亿安科技,2001,114.1029601392,22.5415081729
102314,ST 亿安,2002,113.9311501383,22.5073395817
102314,*ST 亿安,2003,113.9311501383,22.5073395817
102314,ST 亿安,2004,113.9311501383,22.5073395817
102314,G 宝利来,2005,113.9311501383,22.5073395817
102314,宝利来,2006,113.9311501383,22.5073395817
102314,*ST 宝投,2007,113.9311501383,22.5073395817
102314,ST 宝利来,2008,113.9311501383,22.5073395817
102314,ST 宝利来,2009,113.953854036,22.5772530052
102314,ST 宝利来,2010,113.9311501383,22.5073395817
102314,ST 宝利来,2011,113.9311501383,22.5073395817
102314,ST 宝利来,2012,113.9207717083,22.5057293659
102314,宝利来,2013,113.9207717083,22.5057293659
102314,宝利来,2014,113.9207717083,22.5057293659
102314,神州高铁,2015,116.3489737031,39.9442985804
102314,神州高铁,2016,116.3489737031,39.9442985804
102314,神州高铁,2017,116.3489737031,39.9442985804
102314,神州高铁,2018,116.3500027031,39.9436955804
102314,神州高铁,2019,116.34897,39.94428
102314,神州高铁,2020,116.349991,39.943863
102314,神州高铁,2021,,
102336,深宝安A,2000,114.12197171,22.55699643
102336,深宝安A,2001,114.12197171,22.55699643
102336,深宝安A,2002,114.12197171,22.55699643
102336,深宝安A,2003,114.12197171,22.55699643
102336,深宝安A,2004,114.12197171,22.55699643
102336,深宝安A,2005,114.12197171,22.55699643
102336,S 深宝安A,2006,114.12178171,22.55674643
102336,S 深宝安A,2007,114.12178171,22.55674643
102336,中国宝安,2008,114.12178171,22.55674643
102336,中国宝安,2009,114.12178171,22.55674643
102336,中国宝安,2010,114.12178171,22.55674643
102336,中国宝安,2011,114.12178171,22.55674643
102336,中国宝安,2012,114.12178171,22.55674643
102336,中国宝安,2013,114.12178171,22.55674643
102336,中国宝安,2014,114.12178171,22.55674643
102336,中国宝安,2015,114.12178171,22.55674643
102336,中国宝安,2016,114.12178171,22.55674643
102336,中国宝安,2017,114.12178171,22.55674643
102336,中国宝安,2018,114.12178171,22.55674643
102336,中国宝安,2019,114.1218,22.55676
102336,中国宝安,2020,114.121819,22.556761
102336,中国宝安,2021,,
102338,ST 深华新,2000,114.0939944392,22.5413395234
102338,深华新,2001,114.0939944392,22.5413395234
102338,深华新,2002,114.1028001392,22.5402581729
102338,深华新,2003,114.1028001392,22.5402581729
102338,深华新,2004,114.0909542692,22.5463093083
102338,深华新,2005,114.0909542692,22.5463093083
102338,S*ST 华新,2006,114.0909542692,22.5463093083
102338,SST 华新,2007,114.0909542692,22.5463093083
102338,SST 华新,2008,114.0909542692,22.5463093083
102338,SST 华新,2009,114.0909542692,22.5463093083
102338,SST 华新,2010,115.9837119656,40.4410278289
102338,SST 华新,2011,115.9837119656,40.4410278289
102338,SST 华新,2012,116.3530042631,39.9318785639
102338,深华新,2013,116.3530042631,39.9318785639
102338,深华新,2014,116.3530042631,39.9318785639
102338,深华新,2015,116.3530042631,39.9318785639
102338,美丽生态,2016,114.0572199327,22.535285036
102338,美丽生态,2017,114.0572199327,22.535285036
102338,美丽生态,2018,114.0572199327,22.535285036
102338,*ST 美丽,2019,113.881787,22.54794
102338,美丽生态,2020,113.881203,22.548891
102338,美丽生态,2021,,
101859,深物业A,2000,114.11974028,22.54049528
101859,ST 深物业,2001,114.11974028,22.54049528
101859,ST 深物业,2002,114.11974028,22.54049528
101859,ST 深物业A,2003,114.11974028,22.54049528
101859,ST 深物业,2004,114.11974028,22.54049528
101859,深物业A,2005,114.11974028,22.54049528
101859,S 深物业A,2006,114.11974028,22.54049528
101859,S 深物业A,2007,114.11974028,22.54049528
101859,S*ST 物业,2008,114.11974028,22.54049528
101859,深物业A,2009,114.11974028,22.54049528
101859,深物业A,2010,114.11974028,22.54049528
101859,深物业A,2011,114.11974028,22.54049528
101859,深物业A,2012,114.11974028,22.54049528
101859,深物业A,2013,114.11974028,22.54049528
101859,深物业A,2014,114.12031128,22.54164528
101859,深物业A,2015,114.12031128,22.54164528
101859,深物业A,2016,114.11979228,22.54070528
101859,深物业A,2017,114.11979228,22.54070528
101859,深物业A,2018,114.12014528,22.54196428
101859,深物业A,2019,114.120277,22.541422
101859,深物业A,2020,114.118370,22.547850
101859,深物业A,2021,,
101860,深南玻A,2000,113.91858335,22.49288153
101860,南玻科控,2001,113.91858335,22.49288153
101860,南玻科控,2002,113.91858335,22.49288153
101860,南玻A,2003,113.91858335,22.49288153
101860,南玻A,2004,113.91858335,22.49288153
101860,南玻A,2005,113.91858335,22.49288153
101860,南玻A,2006,113.91858335,22.49288153
101860,南玻A,2007,113.91858335,22.49288153
101860,南玻A,2008,113.91858335,22.49288153
101860,南玻A,2009,113.91858335,22.49288153
101860,南玻A,2010,113.91858335,22.49288153
101860,南玻A,2011,113.91858335,22.49288153
101860,南玻A,2012,113.91858335,22.49288153
101860,南玻A,2013,113.91858335,22.49288153
101860,南玻A,2014,113.91858335,22.49288153
101860,南玻A,2015,113.91858335,22.49288153
101860,南玻A,2016,113.91858335,22.49288153
101860,南玻A,2017,113.91858335,22.49288153
101860,南玻A,2018,113.91858335,22.49288153
101860,南玻A,2019,113.800523,22.773679
101860,南玻A,2020,113.941681,22.554991
101860,南玻A,2021,,
101620,深石化A,2000,114.0379731918,22.5586378328
101620,深石化A,2001,114.0379731918,22.5586378328
101620,ST 石化A,2002,114.0379731918,22.5586378328
101620,ST 石化A,2003,114.0592646171,22.6130402317
101621,ST 深华源,2000,113.9689949325,22.5311438179
101621,ST 深华源,2001,113.9689949325,22.5311438179
101621,沙河股份,2002,113.9689949325,22.5311438179
101621,沙河股份,2003,113.9689949325,22.5311438179
101621,沙河股份,2004,113.9689949325,22.5311438179
101621,沙河股份,2005,113.9689949325,22.5311438179
101621,沙河股份,2006,113.9689949325,22.5311438179
101621,沙河股份,2007,113.9689949325,22.5311438179
101621,沙河股份,2008,113.9689949325,22.5311438179
101621,沙河股份,2009,113.9689949325,22.5311438179
101621,沙河股份,2010,113.9689949325,22.5311438179
101621,沙河股份,2011,113.9689949325,22.5311438179
101621,沙河股份,2012,113.9689949325,22.5311438179
101621,沙河股份,2013,113.9666249325,22.5313438179
101621,沙河股份,2014,113.9666249325,22.5313438179
101621,沙河股份,2015,113.9666249325,22.5313438179
101621,沙河股份,2016,113.9666249325,22.5313438179
101621,沙河股份,2017,113.9666249325,22.5313438179
101621,沙河股份,2018,113.9666249325,22.5313438179
101621,沙河股份,2019,113.96666,22.53137
101621,沙河股份,2020,113.966774,22.531885
101621,沙河股份,2021,,
101622,PT 中浩A,2000,114.1021949536,22.5658274757
101623,深康佳A,2000,113.9932232978,22.5386431447
101623,深康佳A,2001,113.9932232978,22.5386431447
101623,深康佳A,2002,113.9815660202,22.537018261
101623,深康佳A,2003,113.9815660202,22.537018261
101623,深康佳A,2004,113.9815660202,22.537018261
101623,G 康佳A,2005,113.9815660202,22.537018261
101623,深康佳A,2006,113.9815660202,22.537018261
101623,深康佳A,2007,113.9815660202,22.537018261
101623,深康佳A,2008,113.9815660202,22.537018261
101623,深康佳A,2009,113.9815660202,22.537018261
101623,深康佳A,2010,113.9815660202,22.537018261
101623,深康佳A,2011,113.9815660202,22.537018261
101623,深康佳A,2012,113.9815660202,22.537018261
101623,深康佳A,2013,113.9815660202,22.537018261
101623,深康佳A,2014,113.9815660202,22.537018261
101623,深康佳A,2015,113.9569665792,22.5392432988
101623,深康佳A,2016,113.9569665792,22.5392432988
101623,深康佳A,2017,113.9569665792,22.5392432988
101623,深康佳A,2018,113.9569045792,22.5394822988
101623,深康佳A,2019,113.95701,22.53928
101623,深康佳A,2020,113.957008,22.539280
101623,深康佳A,2021,,
101711,ST 中华A,2000,114.12468242,22.574297
101711,ST 中华A,2001,114.12468242,22.574297
101711,ST 中华A,2002,114.12468242,22.574297
101711,ST 中华A,2003,114.12468242,22.574297
101711,ST 中华A,2004,114.12468242,22.574297
101711,*ST 中华A,2005,114.0338645685,22.6398823199
101711,SST 中华A,2006,114.0338645685,22.6398823199
101711,SST 中华A,2007,114.0338645685,22.6398823199
101711,SST 中华A,2008,114.0338645685,22.6398823199
101711,SST 中华A,2009,114.0338645685,22.6398823199
101711,*ST 中华A,2010,114.0338645685,22.6398823199
101711,*ST 中华A,2011,114.0338645685,22.6398823199
101711,*ST 中华A,2012,114.0338645685,22.6398823199
101711,*ST 中华A,2013,114.0338645685,22.6398823199
101711,深中华A,2014,114.10766828,22.55671237
101711,深中华A,2015,114.10766828,22.55671237
101711,深中华A,2016,114.12468242,22.574297
101711,深中华A,2017,114.12468242,22.574297
101711,深中华A,2018,114.10750128,22.55681737
101711,深中华A,2019,114.10767,22.55671
101711,*ST 中华A,2020,114.099518,22.560528
101711,深中华A,2021,,
101712,深中冠A股,2000,114.18401982,22.31095034
101712,深中冠A股,2001,114.18401982,22.31095034
101712,深中冠A股,2002,114.18401982,22.31095034
101712,深中冠,2003,114.4253227213,22.6166593487
101712,深中冠A,2004,114.4253227213,22.6166593487
101712,深中冠A,2005,114.4253227213,22.6166593487
101712,深中冠A,2006,114.4253227213,22.6166593487
101712,ST 中冠A,2007,114.0940144392,22.5412495234
101712,ST 中冠A,2008,114.4253227213,22.6166593487
101712,ST 中冠A,2009,114.4253227213,22.6166593487
101712,ST 中冠A,2010,114.4253227213,22.6166593487
101712,ST 中冠A,2011,114.4253227213,22.6166593487
101712,ST 中冠A,2012,114.4253227213,22.6166593487
101712,*ST 中冠A,2013,114.4253227213,22.6166593487
101712,中冠A,2014,114.0940144392,22.5412495234
101712,神州长城,2015,116.5170749773,39.7873544296
101712,神州长城,2016,116.5170749773,39.7873544296
101712,神州长城,2017,116.5170749773,39.7873544296
101712,神州长城,2018,116.5170749773,39.7873544296
101629,深深宝,2000,114.12445171,22.56073643
101629,深深宝A,2001,114.12178171,22.55674643
101629,深深宝A,2002,114.12178171,22.55674643
101629,深深宝A,2003,114.12178171,22.55674643
101629,深深宝A,2004,114.12178171,22.55674643
101629,深深宝A,2005,114.12178171,22.55674643
101629,深深宝A,2006,114.12178171,22.55674643
101629,深深宝A,2007,114.12178171,22.55674643
101629,深深宝A,2008,114.12178171,22.55674643
101629,深深宝A,2009,114.008368762,22.5340328054
101629,深深宝A,2010,114.008368762,22.5340328054
101629,深深宝A,2011,114.008368762,22.5340328054
101629,深深宝A,2012,114.008368762,22.5340328054
101629,深深宝A,2013,114.008368762,22.5340328054
101629,深深宝A,2014,113.9372104972,22.5228691679
101629,深深宝A,2015,113.9372104972,22.5228691679
101629,深深宝A,2016,113.9372104972,22.5228691679
101629,深深宝A,2017,113.9372104972,22.5228691679
101629,深粮控股,2018,114.0836626148,22.5387590739
101629,深粮控股,2019,114.08366,22.53875
101629,深粮控股,2020,114.083389,22.538847
101629,深粮控股,2021,,
101631,深华发A,2000,114.0900642692,22.5459993083
101631,深华发A,2001,114.0900642692,22.5459993083
101631,深华发A,2002,114.0900642692,22.5459993083
101631,深华发A,2003,114.0900642692,22.5459993083
101631,ST 华发A,2004,114.0900642692,22.5459993083
101631,*ST 华发A,2005,114.0900642692,22.5459993083
101631,SST 华发A,2006,114.0900642692,22.5459993083
101631,ST 华发A,2007,114.0900642692,22.5459993083
101631,ST 华发A,2008,114.0900642692,22.5459993083
101631,深华发A,2009,114.0900642692,22.5459993083
101631,深华发A,2010,114.0904242692,22.5463593083
101631,深华发A,2011,114.0904242692,22.5463593083
101631,深华发A,2012,114.0904242692,22.5463593083
101631,深华发,2013,114.0904242692,22.5463593083
101631,深华发A,2014,114.0900642692,22.5459993083
101631,深华发A,2015,114.0900642692,22.5459993083
101631,深华发A,2016,113.952494546,22.5407132498
101631,深华发A,2017,113.952494546,22.5407132498
101631,深华发A,2018,113.952494546,22.5407132498
101631,深华发A,2019,114.090084,22.545962
101631,深华发A,2020,114.090640,22.546400
101631,深华发A,2021,,
101632,深科技A,2000,114.068235626,22.5617437532
101632,深科技A,2001,114.068235626,22.5617437532
101632,深科技A,2002,114.068235626,22.5617437532
101632,深科技A,2003,114.068235626,22.5617437532
101632,深科技A,2004,114.068235626,22.5617437532
101632,深科技A,2005,114.068235626,22.5617437532
101632,长城开发,2006,114.068235626,22.5617437532
101632,长城开发,2007,114.068235626,22.5617437532
101632,长城开发,2008,114.068235626,22.5617437532
101632,长城开发,2009,114.068235626,22.5617437532
101632,长城开发,2010,114.068235626,22.5617437532
101632,长城开发,2011,114.068235626,22.5617437532
101632,长城开发,2012,114.068235626,22.5617437532
101632,长城开发,2013,114.068235626,22.5617437532
101632,深科技,2014,114.068235626,22.5617437532
101632,深科技,2015,114.068235626,22.5617437532
101632,深科技,2016,114.068235626,22.5617437532
101632,深科技,2017,114.068235626,22.5617437532
101632,深科技,2018,114.068235626,22.5617437532
101632,深科技,2019,114.06823,22.56173
101632,深科技,2020,114.068230,22.561730
101632,深科技,2021,,
101633,深赤湾A,2000,113.891008056,22.4786879061
101633,深赤湾A,2001,113.891008056,22.4786879061
101633,深赤湾A,2002,113.891008056,22.4786879061
101633,深赤湾A,2003,113.891008056,22.4786879061
101633,深赤湾A,2004,113.891008056,22.4786879061
101633,深赤湾A,2005,113.891008056,22.4786879061
101633,深赤湾A,2006,113.891008056,22.4786879061
101633,深赤湾A,2007,113.891008056,22.4786879061
101633,深赤湾A,2008,113.891008056,22.4786879061
101633,深赤湾A,2009,113.891008056,22.4786879061
101633,深赤湾A,2010,113.891008056,22.4786879061
101633,深赤湾A,2011,113.891008056,22.4786879061
101633,深赤湾A,2012,113.891008056,22.4786879061
101633,深赤湾A,2013,113.891008056,22.4786879061
101633,深赤湾A,2014,113.891011056,22.4786879061
101633,深赤湾A,2015,113.891011056,22.4786879061
101633,深赤湾Ａ,2016,113.891011056,22.4786879061
101633,深赤湾A,2017,113.891011056,22.4786879061
101721,深天地A,2000,114.10952757,22.55308189
101721,深天地A,2001,114.10952757,22.55308189
101721,深天地A,2002,114.10952757,22.55308189
101721,深天地A,2003,114.10952757,22.55308189
101721,深天地A,2004,114.10952757,22.55308189
101721,G 深天地,2005,113.950802046,22.5568231197
101721,深天地A,2006,113.950802046,22.5568231197
101721,深天地A,2007,113.950802046,22.5568231197
101721,深天地A,2008,113.950802046,22.5568231197
101721,深天地A,2009,113.950802046,22.5568231197
101721,深天地A,2010,113.950802046,22.5568231197
101721,深天地A,2011,113.950802046,22.5568231197
101721,深天地A,2012,113.950802046,22.5568231197
101721,深天地A,2013,113.950802046,22.5568231197
101721,深天地A,2014,113.950801046,22.5568231197
101721,深天地A,2015,113.950801046,22.5568231197
101721,深天地A,2016,113.950801046,22.5568231197
101721,深天地A,2017,113.950801046,22.5568231197
101721,深天地A,2018,113.950905046,22.5564561197
101721,深天地A,2019,113.950928,22.556492
101721,深天地A,2020,113.950928,22.556492
101721,深天地A,2021,,
101722,招商局A,2000,113.92060335,22.48639153
101722,招商局A,2001,113.92060335,22.48639153
101722,招商局A,2002,113.92060335,22.48639153
101722,招商局A,2003,113.92060335,22.48639153
101722,招商地产,2004,113.92060335,22.48639153
101722,G 招商局,2005,113.92060335,22.48639153
101722,招商地产,2006,113.92060335,22.48639153
101722,招商地产,2007,113.92060335,22.48639153
101722,招商地产,2008,113.91781335,22.48601153
101722,招商地产,2009,113.91781335,22.48601153
101722,招商地产,2010,113.91781335,22.48601153
101722,招商地产,2011,113.91781335,22.48601153
101722,招商地产,2012,113.91781335,22.48601153
101722,招商地产,2013,113.91781335,22.48601153
101722,招商地产,2014,113.91781335,22.48601153
101778,ST 特力A,2000,114.12359242,22.571207
101778,ST 特力A,2001,114.12359242,22.571207
101778,ST 特力A,2002,114.12359242,22.571207
101778,ST 特力B,2003,114.12359242,22.571207
101778,ST 特力A,2004,114.12359242,22.571207
101778,G 特力A,2005,114.0949444392,22.5416095234
101778,特力A,2006,114.0949444392,22.5416095234
101778,特力A,2007,114.0949444392,22.5416095234
101778,特力A,2008,114.0949444392,22.5416095234
101778,特力A,2009,114.0949444392,22.5416095234
101778,特力A,2010,114.0949444392,22.5416095234
101778,特力A,2011,114.0949444392,22.5416095234
101778,特力A,2012,114.0949444392,22.5416095234
101778,特力A,2013,114.0949444392,22.5416095234
101778,特力A,2014,114.0950621392,22.5409781729
101778,特力A,2015,114.0950621392,22.5409781729
101778,特力A,2016,114.12402842,22.571297
101778,特力A,2017,114.12402842,22.571297
101778,特力A,2018,114.0950561392,22.5412451729
101778,特力A,2019,114.124046,22.57131
101778,特力A,2020,114.123878,22.571323
101778,特力A,2021,,
101779,飞亚达A,2000,114.0840026148,22.5438890739
101779,飞亚达A,2001,114.0840026148,22.5438890739
101779,飞亚达A,2002,114.0840026148,22.5438890739
101779,飞亚达A,2003,114.0840026148,22.5438890739
101779,飞亚达A,2004,113.9558265792,22.5392532988
101779,飞亚达A,2005,113.9558265792,22.5392532988
101779,S 飞亚达A,2006,113.9558265792,22.5392532988
101779,飞亚达A,2007,113.9558265792,22.5392532988
101779,飞亚达A,2008,113.9558265792,22.5392532988
101779,飞亚达A,2009,113.9558265792,22.5392532988
101779,飞亚达A,2010,113.9558265792,22.5392532988
101779,飞亚达A,2011,113.9558265792,22.5392532988
101779,飞亚达A,2012,113.9559195792,22.5392432988
101779,飞亚达A,2013,113.9558265792,22.5392532988
101779,飞亚达A,2014,113.9559195792,22.5392432988
101779,飞亚达A,2015,113.9559195792,22.5392432988
101779,飞亚达A,2016,113.9559195792,22.5392432988
101779,飞亚达A,2017,113.9559195792,22.5392432988
101779,飞亚达A,2018,113.9559195792,22.5392432988
101779,飞亚达,2019,113.955963,22.53928
101779,飞亚达,2020,113.955704,22.539330
101779,飞亚达,2021,,
101655,深能源A,2000,114.0899644392,22.5411595234
101655,深能源A,2001,114.0899644392,22.5411595234
101655,深能源A,2002,114.0899644392,22.5411595234
101655,深能源A,2003,114.0899644392,22.5411595234
101655,深能源A,2004,114.0557699327,22.538015036
101655,深能源A,2005,114.0557699327,22.538015036
101655,深能源A,2006,114.0557699327,22.538015036
101655,深圳能源,2007,114.0899644392,22.5411595234
101655,深圳能源,2008,114.0899644392,22.5411595234
101655,深圳能源,2009,114.0899644392,22.5411595234
101655,深圳能源,2010,114.0899644392,22.5411595234
101655,深圳能源,2011,114.0899644392,22.5411595234
101655,深圳能源,2012,114.0899644392,22.5411595234
101655,深圳能源,2013,114.0899644392,22.5411595234
101655,深圳能源,2014,114.0899644392,22.5411595234
101655,深圳能源,2015,114.0899644392,22.5411595234
101655,深圳能源,2016,114.0899644392,22.5411595234
101655,深圳能源,2017,114.0899644392,22.5411595234
101655,深圳能源,2018,114.0638656027,22.5300206576
101655,深圳能源,2019,114.063958,22.531278
101655,深圳能源,2020,114.064087,22.530659
101655,深圳能源,2021,,
101656,深益力A,2000,114.11979028,22.54070528
101656,一致药业,2001,114.1018951636,22.5634977313
101656,一致药业,2002,114.1018951636,22.5634977313
101656,一致药业,2003,114.1018951636,22.5634977313
101656,一致药业,2004,114.1018951636,22.5634977313
101656,G 一致,2005,114.1018951636,22.5634977313
101656,一致药业,2006,114.1018951636,22.5634977313
101656,一致药业,2007,114.1018951636,22.5634977313
101656,一致药业,2008,114.1018951636,22.5634977313
101656,一致药业,2009,114.1018951636,22.5634977313
101656,一致药业,2010,114.1018951636,22.5634977313
101656,国药一致,2011,114.1018951636,22.5634977313
101656,国药一致,2012,114.1018951636,22.5634977313
101656,国药一致,2013,114.1018951636,22.5634977313
101656,国药一致,2014,114.1018951636,22.5634977313
101656,国药一致,2015,114.1018951636,22.5634977313
101656,国药一致,2016,114.1018951636,22.5634977313
101656,国药一致,2017,114.1018951636,22.5634977313
101656,国药一致,2018,114.1018951636,22.5634977313
101656,国药一致,2019,114.10189,22.56349
101656,国药一致,2020,114.101791,22.563494
101656,国药一致,2021,,
102321,深深房A,2000,114.11847028,22.54128528
102321,深深房A,2001,114.11847028,22.54128528
102321,深深房A,2002,114.11847028,22.54128528
102321,深深房A,2003,114.11847028,22.54128528
102321,深深房A,2004,114.11847028,22.54128528
102321,G 深深房,2005,114.11847028,22.54128528
102321,深深房A,2006,114.11847028,22.54128528
102321,深深房A,2007,114.11847028,22.54128528
102321,深深房A,2008,114.11847028,22.54128528
102321,深深房A,2009,114.11847028,22.54128528
102321,深深房A,2010,114.11847028,22.54128528
102321,深深房A,2011,114.11847028,22.54128528
102321,深深房A,2012,114.11799928,22.54118228
102321,深深房A,2013,114.11847028,22.54128528
102321,深深房A,2014,114.11799928,22.54118228
102321,深深房A,2015,114.11799928,22.54118228
102321,深深房A,2016,114.11799928,22.54118228
102321,深深房A,2017,114.11799928,22.54118228
102321,深深房A,2018,114.11799928,22.54118228
102321,深深房A,2019,114.118019,22.541197
102321,深深房A,2020,114.118111,22.541201
102321,深深房A,2021,,
102341,ST 英达A,2000,114.0874544392,22.5413695234
102341,ST 英达A,2001,114.0874544392,22.5413695234
102341,ST 盛润A,2002,114.0874544392,22.5413695234
102341,ST 盛润A,2003,114.0874544392,22.5413695234
102341,ST 盛润A,2004,114.0303529697,22.534599986
102341,ST 盛润A,2005,114.0303529697,22.534599986
102341,S*ST 盛润,2006,114.0303529697,22.534599986
102341,ST 盛润,2007,114.0303529697,22.534599986
102341,ST 盛润A,2008,114.0300829697,22.534509986
102341,ST 盛润A,2009,114.0300829697,22.534509986
102341,*ST 盛润A,2010,114.0300829697,22.534509986
102341,*ST 盛润A,2011,114.0300829697,22.534509986
102341,*ST 盛润A,2012,114.0300829697,22.534509986
102341,富奥股份,2013,126.5527733817,43.8526644097
102341,富奥股份,2014,125.2268082451,43.8465198636
102341,富奥股份,2015,125.2268082451,43.8465198636
